name;ctrl1-01;rnase1-01;ctrl2-01;rnase2-01;ctrl3-01;rnase3-01;ctrl1-02;rnase1-02;ctrl2-02;rnase2-02;ctrl3-02;rnase3-02;ctrl1-03;rnase1-03;ctrl2-03;rnase2-03;ctrl3-03;rnase3-03;ctrl1-04;rnase1-04;ctrl2-04;rnase2-04;ctrl3-04;rnase3-04;ctrl1-05;rnase1-05;ctrl2-05;rnase2-05;ctrl3-05;rnase3-05;ctrl1-06;rnase1-06;ctrl2-06;rnase2-06;ctrl3-06;rnase3-06;ctrl1-07;rnase1-07;ctrl2-07;rnase2-07;ctrl3-07;rnase3-07;ctrl1-08;rnase1-08;ctrl2-08;rnase2-08;ctrl3-08;rnase3-08;ctrl1-09;rnase1-09;ctrl2-09;rnase2-09;ctrl3-09;rnase3-09;ctrl1-10;rnase1-10;ctrl2-10;rnase2-10;ctrl3-10;rnase3-10;ctrl1-11;rnase1-11;ctrl2-11;rnase2-11;ctrl3-11;rnase3-11;ctrl1-12;rnase1-12;ctrl2-12;rnase2-12;ctrl3-12;rnase3-12;ctrl1-13;rnase1-13;ctrl2-13;rnase2-13;ctrl3-13;rnase3-13;ctrl1-14;rnase1-14;ctrl2-14;rnase2-14;ctrl3-14;rnase3-14;ctrl1-15;rnase1-15;ctrl2-15;rnase2-15;ctrl3-15;rnase3-15;ctrl1-16;rnase1-16;ctrl2-16;rnase2-16;ctrl3-16;rnase3-16;ctrl1-17;rnase1-17;ctrl2-17;rnase2-17;ctrl3-17;rnase3-17;ctrl1-18;rnase1-18;ctrl2-18;rnase2-18;ctrl3-18;rnase3-18;ctrl1-19;rnase1-19;ctrl2-19;rnase2-19;ctrl3-19;rnase3-19;ctrl1-20;rnase1-20;ctrl2-20;rnase2-20;ctrl3-20;rnase3-20;ctrl1-21;rnase1-21;ctrl2-21;rnase2-21;ctrl3-21;rnase3-21;ctrl1-22;rnase1-22;ctrl2-22;rnase2-22;ctrl3-22;rnase3-22;ctrl1-23;rnase1-23;ctrl2-23;rnase2-23;ctrl3-23;rnase3-23;ctrl1-24;rnase1-24;ctrl2-24;rnase2-24;ctrl3-24;rnase3-24;ctrl1-25;rnase1-25;ctrl2-25;rnase2-25;ctrl3-25;rnase3-25
MD1L1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32767;11805.16;4479.85;10476.72;3654.89;13059.72;78397.002;26898.77;822929.19;697332.43;76831.44;671491.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MED12_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27610.836;109671.58;29957.431;81803.55;34423.68;104666.98;129872.61;210334.639;135339.668;286520.01;156840.843;344519.76;33976.2;35144.2;37056.3;46702.2;35922.8;45886.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159690.8;1874.986;147277.5;8065.536;113091.36;3589.21;250976.9;5492.993;222304.6;14581.276;213279.9;8417.171;23793.4;952.106;21860.8;867.306;22172.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MED24_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2100.15;15086.6;2123.45;12675.9;2721.38;16335.5;11041.46;39638.12;14593.19;55051.9;17390.09;72667;7257.29;6170.28;6501.56;14740.2;7174.94;14872.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29232.92;0;24705.16;0;17040.62;0;3961.55;0;2779.01;0;2909.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MEPCE_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2161.14;3533.44;1645.98;4901.47;1816.58;27226.1;4789.01;13016.6;3372.61;26957.4;1900.02;31402.6;176897;79555.5;25065.4;682614;23445.3;365917;55415.5;1047097;55313.86;701262.6;125334.59;1352771;105394.18;223048.6;1546859.3;5131571;141480.7;4504822.7;773932.28;1950607.75;744171.85;2085016.6;1040039.54;4438457.2;551459.84;599422.33;321673.71;800546.18;337629.67;725804.07;2363346.26;869051.768;2126230.808;1310088.93;2387343.253;624547.42;3658427.324;835252.34;2700944.836;1106444.39;3839525.984;941773.06;777719.6;76594.52;821008.86;136936.549;791243.31;98084.37;159037;23314.9;167518;37725.8;158102;27684.8;6936.12;374.042;6405.4;1752.56;9545.08;1811.71;87353.6;7784.62;101008;13099.9;112863;12275.9;64681.4;5464.83;62920;8641.33;53303.8;7472.29;486631.4;45197.44;551219.9;45898.3;530472.7;41937.72;904617;23436.75;828826;31930.2;670406;37207.9;105460.71;4956.21;101283.86;7675.84;91637.825;5564.522;246934.2;12435.74;257994.6;16381.53;247722.8;13841.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MET14_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15974.4;7176.677;2563.68;7968.676;3447.97;9771.211;585.98;0;2348.18;1963.45;791.268;2132.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MET16_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22421.3;5584.23;161754;136063;14936.1;138235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12759.6;0;11914.8;422.123;8685.44;452.525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MFS10_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5892.6;3629.08;39484.4;59673.6;6061.67;47765.3;11991.1;8730.46;7096.27;7136.39;13133.3;12712.7;4629.22;3404.09;2364.04;1976.47;3159.28;2627.51;6136.97;5390.23;7742.98;8359.46;8328.52;819.949;10882.1;10594.6;7180.4;9492;8795.71;8508.21;7335.19;6175.29;8786.01;8517.14;6224.67;9982.23;6469.56;5576.7;8537.51;8384.09;6689.03;8272.02;4886.15;2576.47;5117.49;4623.27;7541.02;4754.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MGST1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;762239;804384;898155;686173;821485;209262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIA40_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110431.25;88017.02;79295.69;112331.52;105456.28;104498.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIMIT_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;22296.32;24950.88;20535.31;43767.39;28420.981;248771.2;373805.51;260517.48;253369.433;351892.8;327174.51;880046.91;828193.1;195574.34;330032.27;620600.93;337203.16;1436686.18;842133.29;144175.467;215510.54;658423.47;191515.35;662450.43;1554405;1463708.6;376052.81;476673.52;316421.02;773919.3;441536.054;483948.31;4440489.39;4103365.2;457274.79;3304628.49;479372.7;469706.4;477927.67;464356.6;613680.02;597833.4;3203448.2;2220165.7;1738608.7;2189659;2387349.4;2175653.3;1021559.2;879866.81;1224094.9;944684.84;1170430.3;227609.94;383073;309706.6;348613.4;349159.6;407758.8;292701.1;448750.7;357689.5;533239.2;427984.5;390592.3;473418.7;106024.23;101741.1;125835.2;135784.5;116524.08;137349.4;32227;19924.5;31952.9;21480.1;33951.8;28463.4;43711.1;30898.3;48859.9;41661.2;52051.8;40785.3;84145.6;21466.4;62541.3;20667.5;60653.2;26882.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIRO2_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;439350;471452;148323;364076;121306;650000;0;0;0;0;0;0;16122.9;15760.9;16879.6;11058.4;26769.9;29544.3;107016.6;69885.3;51513.7;70811.5;73915.7;72050.1;0;0;0;0;0;0;36718.7;33043.14;28717.6;37460.8;35336;34098.8;134393.7;146745.17;140345.59;163651.33;137230.8;177775.3;61394.37;70140.92;72277.59;87913.29;81545.77;113851.82;88759.54;71035.82;101977.26;105194.63;112587.62;115592.49;45100.2;27034.17;53326.3;42624;50771.1;49753.8;36825.11;11760.52;35052.53;23898.12;32307.18;19534.23;17433.9;5640.8;14714.6;5410.01;13979.5;4649.72;16166.8;1059.73;14992.1;1788.25;11528.9;3033.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MON2_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11375.7;8000.198;6139.787;6250.667;6133.44;9295.745;8802.05;11101.7;12213.7;11212.6;13087.7;15038.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MOT1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26005.8;12998.8;1066.59;1627.73;1237.11;7273.27;58729.3;76250;1033107;1542006;60921.7;1191109;57700.4;60622.8;50053.4;42705.5;72817.9;99061.6;1434923.8;1168330.1;672468.7;875263.1;947227.4;869296.8;2185032.9;2422783.1;2314727;3083655.6;2365756.1;337831.49;2047122.82;2634311.58;1643328.04;2312106.93;1965293.86;2293262;2300532.5;2695753.8;2523953.6;2871527.2;2437822.7;2963613.8;175595.31;175201.69;193138.4;247208.57;225037.16;245814.94;81632.2;59513.7;105173;85904.4;104817;77723.1;31207.41;14301.07;37015.2;20492.89;46692.5;18929.6;33613.1;7026.19;31967.8;12463.2;25304.5;12116.8;8154.6;746.643;8991.57;1988.13;7373.23;2111.47;821.583;0;878.561;0;1031.97;0;19676.8;1830.84;19811.2;4399.77;19605.9;3063.58;0;0;0;0;0;0;2602.78;0;2650.8;430.989;3540.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MOV10_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13300.25;1183.875;13475.32;1006.43;12392.08;1671.186;14964.7;572.351;13694.9;0;12987.6;0;12996;528.561;12403.3;0;14311.2;663.247;73606.38;965.425;65253.6;804.268;66256.31;1397.34;81643.69;857.463;75536.63;1392.27;71768.59;608.376;47816.09;456.749;54490.19;539.989;52775.04;0;2225.85;0;3124.12;0;2550.31;0;0;0;0;0;454.416;0;0;451.582;0;0;0;0
MPH6_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143649;133524;158269;186630;146554;25784.9;62761.6;86310.9;56920;131306;71631.2;111058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31755.1;3296.22;38742.9;4315.72;37323;3338.17;239928;0;234484;5574.61;255558;4165.43;0;0;0;0;0;0;27139;0;20126.9;0;30290.7;0;0;0;0;0;0;0;0;0;0;0;0;0;4612.17;2100.77;5010.77;1133.13;3172.8;0;0;0;0;0;0;0
MRM1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1076.99;8829.5;27705;157816;1800.08;126300;7958.08;12113.2;7247.2;9723.61;13056.6;27893.8;25576.5;36855.6;13523.4;43129.6;15939.3;42925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35351.8;502.496;36730.4;3150.345;48397.4;2184.227;73834.1;2860;70197.9;3255.32;59503.9;2301.96;61240.1;2867.28;73584.6;2158.06;67084.6;2248.67;115234;2445.07;108966;3234.91;83763.4;2054.25;45808.9;2109.52;43395;1783.56;46901.4;1757.17;35023;0;33614.9;523.331;32167.3;552.531;0;0;0;0;0;0;0;0;0;0;0;0;7127.03;5991.02;6521.05;3072.55;7443.36;2422.62;0;0;0;0;0;0
MRRP1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12625.76;19163.73;16602.21;23531.09;17084.68;137409.6;6844.12;22382.6;1090.14;44671.3;2119.58;98367.3;170545.16;105700.2;23282.599;1322328.1;34916.51;634923.1;360108;308245.9;25144.12;105184;27194.96;217677;234789.3;432423;2115072.9;6894950;256410.49;6326908;1507198.9;653405.15;1034891.68;740592.17;2181110.8;1688155.5;10074001.67;1520436.76;4165405.03;1624139.7;6805975.12;1748733.84;1173702.3;247360.17;1337269.6;563118.37;1335136.2;24339.852;419231.5;131604.6;429654.6;184351.1;387227.9;143557.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5133.64;575.047;4844.27;895.823;5824.66;747.958;4951.56;4356.39;3957.89;819.387;4148.6;1018.74;2143.74;3188.29;2213.84;2056.08;2374.99;1154.74;3832.718;21190.95;4631;6118.7;2993.988;8435.62
MSH6_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43800.8;15524.5;13829;213362;8964.35;46625.3;436736;611509.7;100429.7;270736;153233.57;412170.9;778639.67;603281.675;4744976.76;6761195.02;911289.196;5743816.05;3249588.5;2856418.18;3141354.21;3038720.15;4219299.6;5466627.9;5175098.04;3230854.83;2742792.57;3671507.11;3820842.19;3947865.56;2801258.1;2298566.4;2806466.9;3135766.7;2883889.6;977049.49;2966531.85;2626020.06;2614279.07;3916782.78;3338656.86;3232482.48;1391200.8;1346916.9;1563782.7;1868608.4;1429397.6;1785882.2;982808.93;932305.4;1019203.64;1366197.67;988798.07;1418354.9;496171.98;427838.98;539489.29;586457.47;573551.36;565632.18;691159.6;222048.1;706055.8;336619.29;768361.3;362835.28;1213035.1;230239.16;1214863.1;374329.73;1078603.1;318312.57;1078718.48;139139.02;1130018.45;144644.357;1124415.33;170643.57;2177770.353;57898.013;2051658.338;125689.669;1568329.458;117159.899;2159193.93;66932.563;1815130.03;138775.265;1777853.44;92765.709;857811.454;26434.232;748838.413;31479.46;791443.35;42320.396;1026758.564;69486.738;954085.046;72876.89;1071104.295;54808.49;402979.912;95631.329;371220.52;64077.664;307255.1;46856.25;161374.109;90293.998;157645.117;72450.923;121864.247;48375.274;113589.409;563664.92;163189.253;127127.736;132462.335;196391.978
MSI2H_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;2128.35;7896.94;3203.51;8627.41;2549.53;29980.3;72939.569;190415.07;44635.23;208013.5;50730.111;667927.1;0;0;0;0;0;0;27798.9;18838.4;5811.18;123322;4802.98;163407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136865.4;12432.89;141338.1;14642.79;165067.2;17648.05;387223.8;8898.437;365671.1;17642.456;318105.95;21290.851;306547.47;13247.49;298712.725;10470.7;297890.26;9195.75;372754.4;5052.164;333813.8;8478.11;268370.6;12052.23;328769.1;5434.97;263020.6;11399.787;276948.3;8879.25;196050.5;1589.83;198664.8;2565.143;203314.8;4540.35;132624.5;4203.33;124244.2;3756.31;135327.5;4118.13;27913.1;3878.47;29767.5;3032.783;21800.12;971.353;0;0;0;0;0;0;16505.57;50772.6;25680.6;8007.99;20295.99;18256.33
MTA1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11011.2;13752.2;1917.07;9246.18;5268.42;8240.23;441372.76;2311820.1;424176.64;1477340.1;420264.56;217145.27;1470158.64;2703994.83;1478225.5;3668778.1;2071811.14;4608717.5;520548.71;805890.09;976076.2;1373094.7;1107274.4;1446198.4;300169.42;133912.886;355505.9;235268.168;341198.51;199859;23181.24;8095.01;26141.59;15415;25879.17;10541.496;97547.3;6328.36;110203.7;15070.35;131979.5;13000.53;148560.7;7392.96;140751.2;11643.54;118682.8;8210.77;280697.823;9288.988;313356.39;8469.666;310208.27;9554.099;962540.1;17710.051;912817.3;23321.467;648635.6;17664.185;364864.38;3037.095;312193.17;11913.23;309117.86;6605.94;546459.4;19745.244;457914.38;17828.078;402966.28;21800.378;32964.9;0;31632.5;892.882;33170.7;395.799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MTA70_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122409;24355.4;17468.4;144488;14264.4;114646;277419.1;46557.3;32115.14;42976.3;23638.01;54006.1;35591.5;6815.51;346889;237674;31546.88;224332.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MTER1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1610.41;5188.15;3297.52;7310.8;4471.49;26128.9;0;0;0;0;0;0;38025.2;4121;2697.62;35853.2;3415.07;43252.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33920.4;0;28331.8;438.665;26243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MTER2_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4635.88;1664.52;2414.56;813.861;3666.68;985.223;0;0;0;0;0;0;0;0;0;0;0;0;3352.24;2477.44;3418.97;2943.36;2978.28;2447.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2253.91;36278.6;3473.73;6606.76;3347.5;12805.3
MTOR_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67139;7066.4;6190.94;54612.4;7733.25;32660.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131098.5;95696.01;49160.42;60881.7;69088.96;71808.3;15820.5;14683.4;17673.4;18188.4;16645;2667.28;172876.8;145252.7;111423.4;163056.3;159357.1;177556.3;74220.68;52043.18;75073.76;73449.2;71960.18;72870.82;38861.8;27805.1;42005.8;53022.8;42193.1;51407.3;36964.65;29743.14;46235.38;48544.1;43747.54;43314.32;11921.9;5696.45;13266.3;12357.1;14524.7;13651.8;0;0;0;0;0;0;14068;3560.33;16494.8;5033.8;14656.6;3671.81;20164.56;1253.491;24348.08;4155.22;18564.04;2313.992;14017.9;993.707;16593.5;2549;18093.2;937.589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MTR1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13138.2;10108.47;234098;300554;12968.06;266913;156406.7;110618.07;146281.8;125115.85;235978.7;223713.3;34969.3;13759.4;23520.4;24369.1;30598.3;21711.1;0;0;0;0;0;0;4422.85;2721.66;3733.86;2958.47;3773.53;2719.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUC18_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136791;24313.8;20335;155166;18976.6;114506;1455418.2;162280.57;110615.6;150922.59;103530.05;175867.08;69421.09;54916.19;1154472.3;1156396.8;51420.05;1047550.5;965897.3;939474.7;1134619.6;1049519.6;1415411.2;1944809.3;2534158.17;2417016.7;1562623.41;2352633.75;1955772.05;2145023.41;561620.04;688823.88;557748.39;822711.98;580514.75;118008.38;206660.058;225430.7;151564.01;268077.86;229502.285;225018.989;592558.08;520791.11;662388.79;675378.97;623475.18;642882.92;268510.707;214566.695;294306.16;357192.816;324828.83;330358.95;177414.65;98298.05;219654.56;138644.51;232634.9;138513.53;0;0;0;0;0;0;143681.4;33751.93;132854.4;50042.55;108740.7;37581.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MY18A_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105514.7;86825.2;70555.7;82676.6;90726.1;23672.68;544553.55;322766.17;346958.62;436557.86;517989.14;492040.32;140822.41;63489.869;117086.39;95630.03;117043.9;96942.001;19070.8;10029.4;17078.1;16457.1;18232.8;16545.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98801.22;167317.2;110673.32;22483.611;139817.51;20511.545;747579.332;219421.5;552358.578;613379.818;954305.3;735821.1;1035652.55;224633.585;541211.381;540167.59;573733.943;343015.225;172676.67;39288.87;176943.76;26742.607;124618.537;99699.838;60806.63;18226.892;19270.323;14636.576;36904.81;13551.366;20335.914;13716.07;13007.156;12856.925;13978.696;9333.543;38083.06;23047.54;8356.878;19007.25;7452.442;15745.519;0;0;0;0;0;0
MYG1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393813.1;31955.77;53554.88;373418.6;52447.85;198403.2;483238.79;29922.93;28029.127;29699.528;26798.92;28689.14;19573.21;9461.93;375529.3;269787.6;14681.65;299352.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NAA15_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;572868;185643;24437.9;61740.9;45651.5;112434;189767.97;133647.27;2793543.74;2947572.9;148564.47;2552159.59;839958;340491.29;710441;556111.6;1242003.1;975603.8;44483.9;22715.7;20816.2;20838.4;29840.6;29977.2;11499.7;10076.4;13317.4;16704.9;15486.4;1505.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
